0,4.150275635848641,512,0
1,8.227264127162666,512,2966
2,12.30855541130473,512,5918
3,16.624036817158046,512,8891
4,20.52494858502571,512,11847
5,24.612362783788505,512,14802
6,28.624083145583683,512,17756
7,32.514149037579514,512,20709
8,36.4361099809187,512,23677
9,40.73191614268778,512,26621
10,44.86264691594531,512,29582
11,48.95239822195362,512,32548
12,52.928373755229025,512,35516
13,56.900090221534455,512,38464
14,60.61188197900548,512,41428
15,64.49022378321274,512,44380
16,68.67847976398595,512,47346
17,72.78944294174075,512,50307
18,76.82696980378111,512,53264
19,81.00508226186321,512,56224
20,84.70217720913925,512,59177
21,88.7495332336107,512,62115
22,92.88341737225433,512,65074
23,97.13033938009471,512,68031
24,101.12533344692012,512,71005
25,105.09108220310338,512,73972
26,109.22339006421811,512,76933
27,113.276224240403,512,79902
28,117.27826095654687,512,82855
29,121.28333910103781,512,85815
30,125.24646704225725,512,88781
31,129.27732860622368,512,91744
32,133.48108348624515,512,94702
33,137.5463785150016,512,97660
34,141.54807247124793,512,100599
35,145.6661735335145,512,103555
36,149.7835756983159,512,106491
37,153.743988130234,512,109444
38,157.6952724258579,512,112402
39,161.68912076141413,512,115361
40,165.77600020634662,512,118308
41,169.75279339302637,512,121278
42,173.7850320590635,512,124216
43,177.72288176007675,512,127183
44,181.58109424914713,512,130151
45,185.52191383588723,512,133104
46,189.5993398101293,512,136060
47,193.58458395412163,512,139023
48,197.20967772505267,512,141972
49,201.31805204363408,512,144947
50,205.4121345712491,512,147906
51,209.4908199814452,512,150877
52,213.45055187269747,512,153835
53,217.7495950900307,512,156810
54,221.6782608200809,512,159765
55,225.7304430481039,512,162721
56,229.8184634658357,512,165673
57,233.62378071087565,512,168650
58,237.51354125188192,512,171606
59,241.6081980378245,512,174574
60,245.6356560015633,512,177542
61,249.7252454644975,512,180512
62,253.59811389287609,512,183472
63,257.99980194031576,512,186434
64,262.043367903517,512,189400
65,265.8024482769976,512,192356
66,270.0189028791422,512,195346
67,273.8255995933717,512,198313
68,278.1144330601899,512,201284
69,281.9333909064134,512,204229
70,285.9237403449855,512,207192
71,290.1845852215243,512,210155
72,294.3648441704183,512,213111
73,298.05862113969187,512,216074
74,302.18030387477745,512,219043
75,306.0332283856106,512,221999
76,309.8890552686026,512,224983
77,313.80909389775337,512,227951
78,317.87891695215137,512,230922
79,321.8780248407894,512,233872
80,325.92220604914957,512,236830
81,330.10047183865316,512,239779
82,334.1713358666907,512,242728
83,338.06340185393617,512,245695
84,342.0161301223067,512,248677
85,346.179397446637,512,251639
86,350.1135223547664,512,254620
87,354.2917402688979,512,257582
88,358.484198642626,512,260543
89,362.3471299529111,512,263483
90,366.10640683083784,512,266439
91,370.1928915886213,512,269392
92,374.2264362084495,512,272370
93,378.23462684723427,512,275341
94,382.41648141095686,512,278299
95,386.6866460682066,512,281279
96,390.72228981691234,512,284237
97,394.5851586950044,512,287204
98,398.3932925685837,512,290173
99,402.3672792895192,512,293129
100,406.3284151109879,512,296088
101,410.31889363788474,512,299066
102,414.6757696497844,512,302013
103,418.6760365878291,512,304976
104,422.45774445426156,512,307952
105,426.5102151166566,512,310908
106,430.63863144359783,512,313896
107,434.7644954530848,512,316857
108,438.8613316461671,512,319818
109,442.9936260909322,512,322766
110,447.22104622727056,512,325726
111,451.39066435240113,512,328678
112,455.28468154367306,512,331627
113,459.0575222535171,512,334588
114,462.9884956326104,512,337541
115,466.7620358001806,512,340502
116,470.7758096520727,512,343467
117,474.718430006529,512,346428
118,479.084604768656,512,349406
119,482.7258814331879,512,352373
120,486.50869981985744,512,355341
121,490.77411379059856,512,358306
122,494.70075783353803,512,361266
123,498.86393586071324,512,364238
124,502.75054949735005,512,367191
125,506.6580937275143,512,370166
126,510.50885833307814,512,373130
127,514.4905726737123,512,376094
128,518.4281002636781,512,379059
129,522.2217506532925,512,382026
130,526.1169680585983,512,384996
131,530.3963275036164,512,387964
132,534.2545108765063,512,390918
133,538.3912832731039,512,393906
134,542.2238507842701,512,396879
135,546.3141525932967,512,399842
136,550.2193327352738,512,402807
137,554.4724857658739,512,405768
138,558.4819716953856,512,408732
139,562.6361848536687,512,411693
140,567.2098843512857,512,414671
141,570.9030855283751,512,417640
142,574.8121421131827,512,420610
143,578.6823843345854,512,423560
144,582.5306068632209,512,426521
145,586.7681514727825,512,429479
146,590.7051151557251,512,432440
147,594.735927214865,512,435404
148,598.9105070538927,512,438357
149,602.9774661901987,512,441305
150,606.9028803539481,512,444273
151,610.898407667453,512,447208
152,614.9489355877847,512,450180
153,618.96928498148,512,453141
154,623.0103732268303,512,456092
155,627.0443911069307,512,459040
156,630.9138476268408,512,462004
157,634.8049863182707,512,464956
158,638.7938461695838,512,467916
159,642.6947217485949,512,470884
160,646.5731498969863,512,473855
161,650.3979155968385,512,476821
162,654.1057698510193,512,479769
163,657.8698806988101,512,482722
164,661.7246355640759,512,485690
165,665.7780019505014,512,488622
166,669.7977586372193,512,491584
167,673.6172223238151,512,494529
168,677.2725606801782,512,497509
169,681.4693513539123,512,500484
170,685.2733016576282,512,503432
171,689.5059089122619,512,506381
172,693.7724826406939,512,509349
173,697.8159173787298,512,512300
174,701.8456765576075,512,515266
175,705.9978165246683,512,518216
176,709.9729652176002,512,521190
177,714.0032475792938,512,524164
178,717.9897776229126,512,527120
179,721.8158799602609,512,530089
180,725.738092993555,512,533052
181,729.9176861870917,512,535997
182,733.833186068718,512,538967
183,737.8091612346129,512,541935
184,741.970990860813,512,544898
185,745.8156906736376,512,547860
186,749.7122591492274,512,550813
187,754.0091399150401,512,553781
188,757.9293809586079,512,556717
189,761.9232656436768,512,559670
190,765.8525948240884,512,562633
191,769.6954835184573,512,565605
192,773.7122308466868,512,568560
193,777.9340139042745,512,571513
194,781.7604979090847,512,574457
195,785.5041444878193,512,577422
196,789.1434076471861,512,580392
197,793.1813098589142,512,583356
198,797.1352304641715,512,586295
199,801.3477426700445,512,589258
200,805.6133886422215,512,592217
201,809.6954837385163,512,595182
202,813.6259441992969,512,598130
203,817.8922855891448,512,601095
204,821.7428317961812,512,604048
205,826.1332027568727,512,607007
206,830.0547125021682,512,609957
207,834.1049590259205,512,612928
208,838.1843570165443,512,615896
209,842.1450118228181,512,618855
210,846.096235182413,512,621821
211,850.3361590613354,512,624781
212,854.3395405432749,512,627728
213,858.1497545389609,512,630681
214,862.4572928995357,512,633640
215,866.4198821715099,512,636578
216,870.4854993239242,512,639529
217,874.3786674527728,512,642508
218,878.4990359230919,512,645465
219,882.281242208944,512,648413
220,886.1386125952034,512,651350
221,889.9986252184891,512,654319
222,893.8384401633491,512,657295
223,897.8666458412638,512,660255
224,901.9106828396798,512,663207
225,905.8439917752662,512,666173
226,909.801851624481,512,669124
227,913.8796022146247,512,672084
228,918.190634734463,512,675030
229,922.0052091042077,512,677984
230,926.0130179664156,512,680920
231,929.9733382932989,512,683878
232,934.206712174872,512,686854
233,938.315329155997,512,689818
234,942.2272499027782,512,692792
235,946.2626378792802,512,695752
236,950.2835540115,512,698704
237,954.2679656803098,512,701645
238,958.2802564714489,512,704609
239,962.3022260483851,512,707569
240,966.1696728907198,512,710524
241,970.1275973362714,512,713491
242,974.257045824568,512,716460
243,978.4682140235872,512,719402
244,982.3068127838853,512,722361
245,986.2677702653035,512,725320
246,990.0602805877595,512,728287
247,993.9923725651192,512,731243
248,997.892571199486,512,734220
249,1002.0417867018386,512,737174
250,1006.0387778383182,512,740131
251,1010.1220678273457,512,743085
252,1014.0615066727618,512,746047
253,1017.7300666528314,512,749009
254,1021.6312727550959,512,751974
255,1025.6789835457123,512,754945
256,1029.9641494436607,512,757911
257,1033.9813612264572,512,760854
258,1038.159594917182,512,763813
259,1042.0295939404718,512,766776
260,1045.9848245563567,512,769735
261,1049.8270922159616,512,772711
262,1053.9706290434267,512,775668
263,1057.7750805912872,512,778622
264,1061.6836936439206,512,781588
265,1065.8083982486119,512,784551
266,1069.986148432958,512,787514
267,1074.017641877421,512,790489
268,1077.9439212470738,512,793433
269,1082.029336272738,512,796410
270,1085.9296981581858,512,799371
271,1090.1410779041462,512,802348
272,1094.1915761212956,512,805293
273,1098.184927259668,512,808251
274,1102.2597018680979,512,811218
275,1106.2391265188005,512,814160
276,1110.2192754145449,512,817112
277,1114.1285213875283,512,820073
278,1117.9297570265978,512,823025
279,1122.2031210894365,512,825988
280,1126.2851146568062,512,828952
281,1130.4078456793827,512,831919
282,1134.5848039369603,512,834895
283,1138.4628859283507,512,837855
284,1142.580997820583,512,840815
285,1146.3043277228783,512,843785
286,1150.2230475614226,512,846748
287,1154.1647365974734,512,849707
288,1157.8719195247452,512,852672
289,1161.8689169426095,512,855630
290,1166.0132160934204,512,858601
291,1170.249682494674,512,861545
292,1174.284765076258,512,864495
293,1178.3000056266926,512,867469
294,1182.381044172868,512,870433
295,1186.3915267410057,512,873384
296,1190.7040426071515,512,876348
297,1194.6457064134959,512,879292
298,1198.6291046253057,512,882234
299,1202.5994094653686,512,885180
300,1206.8035789712876,512,888132
301,1210.8863138088457,512,891084
302,1214.9296562041595,512,894048
303,1218.945799490632,512,897012
304,1223.057368194109,512,899974
305,1227.3493801330862,512,902942
306,1231.3302041307688,512,905913
307,1235.4537347127473,512,908873
308,1239.3287813573547,512,911821
309,1243.394218100404,512,914773
310,1247.3090778489639,512,917741
311,1251.4547185992772,512,920693
312,1255.4146951669663,512,923648
313,1259.1646432163332,512,926630
314,1263.3570358774114,512,929601
315,1267.2804627038167,512,932554
316,1271.194974389148,512,935485
317,1275.272388509787,512,938441
318,1279.0553985327026,512,941412
319,1283.0375242868893,512,944363
320,1287.0219465730518,512,947324
321,1290.997574164698,512,950303
322,1294.9700829442968,512,953245
323,1298.8735110301473,512,956204
324,1303.02298165559,512,959164
325,1306.9781843858495,512,962135
326,1310.7515068652958,512,965098
327,1314.7307762412463,512,968081
328,1318.7230775043895,512,971040
329,1322.7161544630212,512,973996
330,1326.7688132844778,512,976964
331,1330.733174358001,512,979919
332,1334.8471729008136,512,982883
333,1339.1215652569776,512,985843
334,1343.2652621224506,512,988806
335,1347.3352724358604,512,991780
336,1351.4634761432933,512,994724
337,1355.5320678740582,512,997685
338,1359.597002393117,512,1000646
339,1363.6323823636749,512,1003595
